centroid_mean,centroid_var,centroid_skew,centroid_kurt,rolloff_mean,rolloff_var,rolloff_skew,rolloff_kurt,contrast_mean,contrast_var,contrast_skew,contrast_kurt,mfcc_1_mean,mfcc_1_var,mfcc_1_skew,mfcc_1_kurt,mfcc_2_mean,mfcc_2_var,mfcc_2_skew,mfcc_2_kurt,mfcc_3_mean,mfcc_3_var,mfcc_3_skew,mfcc_3_kurt,mfcc_4_mean,mfcc_4_var,mfcc_4_skew,mfcc_4_kurt,mfcc_5_mean,mfcc_5_var,mfcc_5_skew,mfcc_5_kurt,mfcc_6_mean,mfcc_6_var,mfcc_6_skew,mfcc_6_kurt,mfcc_7_mean,mfcc_7_var,mfcc_7_skew,mfcc_7_kurt,mfcc_8_mean,mfcc_8_var,mfcc_8_skew,mfcc_8_kurt,mfcc_9_mean,mfcc_9_var,mfcc_9_skew,mfcc_9_kurt,mfcc_10_mean,mfcc_10_var,mfcc_10_skew,mfcc_10_kurt,mfcc_11_mean,mfcc_11_var,mfcc_11_skew,mfcc_11_kurt,mfcc_12_mean,mfcc_12_var,mfcc_12_skew,mfcc_12_kurt,mfcc_13_mean,mfcc_13_var,mfcc_13_skew,mfcc_13_kurt,zcr_mean,zcr_var,zcr_skew,zcr_kurt,rms_mean,rms_var,rms_skew,rms_kurt,onset_mean,onset_var,onset_skew,onset_kurt,tempo,label,filename,song_id
1280.783900790562,409413.819009732,0.6593200525914544,-0.5480923268698521,2894.393780048077,3399108.529825747,0.3311707096109786,-1.0089502954836107,18.868292558392408,60.71618172185881,1.7757776669772072,2.903739981744943,116.24974,262.48654,0.31001519554796325,-0.87097103936626,25.510313,566.6981,-1.0221566236192188,-0.02472398615907867,47.933975,101.97737,-0.6267206997705321,-0.4339680381382789,28.607307,147.04045,-0.2149961206651256,0.11625350629516085,24.642597,57.33101,-0.6211701562580444,0.38858609797548516,10.118127,390.33786,-1.123145601192891,-0.029968583376484226,25.098303,65.60929,0.022472615315782075,-0.8231938104811611,7.056288,253.6595,-0.9263726698930074,-0.4748331085619242,11.055635,48.88793,0.025471037051728044,-0.5720109769315704,8.471551,25.876028,0.03856203938372945,-0.4687483996203752,9.013014,23.470444,0.27689452116701097,-0.08320899508051927,4.8069324,32.68567,-0.028444280171615353,-1.0200326620886961,3.3197587,66.168274,0.5704634378347252,-0.2935447953900008,0.03956580528846154,0.0015948036577574597,2.03064256804342,3.4077614956658593,0.09246995,0.0038519748,0.49132967792295706,-0.46917338321175084,2.0718277,14.629216,2.6569139256773497,7.079607389844936,67.99958881578948,blues,blues.00001.wav,blues.00001.wav
1517.4623714462116,216623.0442111201,0.9159375166597371,0.49527540073069387,3483.2440655048076,2151983.8004498794,0.674431607547839,-0.5174898004177493,20.516191287420355,69.20388477026923,1.4140090119630258,1.293825902183242,131.19698,276.4267,-0.7932912095437226,0.5592221443018235,9.893756,804.6869,-1.323018388348061,1.6984751000146066,38.99614,76.23271,0.07286618466332266,-0.4497804496519664,-4.7295423,65.949356,0.17669884722509346,-0.926408933069987,18.880554,223.91925,-2.4202448800628065,5.765648358204203,-10.012907,179.0899,-1.2017983095467015,0.837893901072627,31.628107,92.00952,-0.07878488173086247,-0.7594425388140138,-11.506265,77.22137,-0.3420374309328812,0.12592193823852327,9.966551,153.85144,-0.26633624885341245,-0.8227059420917775,-3.7186496,108.94187,0.5613390266272323,-0.7001333072981435,12.744246,97.38646,-0.9616790408017606,0.9229347668081402,3.0799692,81.17663,-0.03009410025597413,-0.5596643779421764,14.944011,49.45285,-1.0922903324501454,1.3296483563666852,0.04999248798076923,0.0006276584941254565,1.1606332771583279,0.879005790902069,0.09397031,0.0014787889,-0.2524901654680839,-0.14780401611920935,1.9034837,5.8008947,2.322090831654236,5.819705458614228,112.34714673913044,blues,blues.00001.wav,blues.00001.wav
1313.8724289126842,154778.65213351327,0.048289980408210795,-0.36576526936564724,2560.5463115985576,814352.8375484886,0.7364643131632068,2.5112760713260496,21.481311005162436,49.37926491498221,0.6848484276739116,0.4185905761059905,162.47456,354.60687,0.2850848979904819,-0.6174976731809854,-41.479214,965.1576,0.7174283799364247,-0.7995230353959992,46.05219,203.50615,-0.059938358030948824,-1.2084943019237637,18.213549,166.68741,0.8719247545513018,0.5383343739351352,1.8494457,137.30612,0.28357277971599015,-0.20879911003638219,-0.09582414,96.81864,0.05533376664980109,-0.29352949205500867,17.33328,42.03283,-0.5461478430235804,-0.7746974331751644,4.108021,81.45137,-0.07853424447502805,-1.1316912547541995,9.924711,51.27063,-0.08701159730660527,-1.2091981804014236,0.85122037,57.680176,0.06091918616120444,-0.5896127770661286,-3.7609956,42.68832,-0.03716585926679911,-0.4150520413346199,-4.7638474,42.315887,-0.13092409846977668,-0.3809156984153925,-3.842657,29.62998,-0.11411825856563802,-0.18096542145372618,0.07730243389423076,0.001931333668838591,0.254953719120278,-0.7915752644234684,0.097317606,0.001410288,0.5029995858633638,-0.33270831024975767,2.0561316,8.576113,2.022152584909149,3.6627500766940093,112.34714673913044,blues,blues.00001.wav,blues.00001.wav
1482.6529952738265,645886.4682753148,1.36693710561579,1.6598010161729952,3232.879169170673,4159724.8861861997,0.8190736877214341,-0.6606910154170058,20.5140696040807,58.49530801214424,1.4919618664004826,2.152396720524572,148.32445,1414.85,-0.14064128197276585,-1.3583427387116065,-0.33715868,388.68076,-0.08005971411137994,-1.3046799686255321,30.235363,158.17766,-0.05771198436762263,-0.7950141163219167,11.122441,130.4019,-0.24924021030512275,-0.6463562273355858,27.893724,100.07152,0.41961184563031223,-0.4275339903867561,-7.1037984,164.93846,-0.024678973227520523,-0.9451176670626071,15.665969,124.643906,0.6905706646145466,0.42999358616824424,-5.980118,146.85855,-0.25439975265347003,-1.0356650659380087,9.846026,66.79568,-0.15452858029460656,-0.6851192086782807,-0.64195085,42.175938,0.409473748972788,0.268010838059928,5.285254,72.596,0.5800913343680557,-0.26153192994344554,-4.5152936,57.343044,-0.6936139285287387,-0.36169378033226884,-2.0045443,47.002937,-0.07892476447291402,-0.042801919914567055,0.055885667067307694,0.0018824067905809753,2.4949977374890686,7.602301004995052,0.08516866,0.0026629437,0.3422236115575376,-0.9753696081304342,1.9048837,12.35195,3.0244536209942736,8.963487655268278,112.34714673913044,blues,blues.00001.wav,blues.00001.wav
1731.3952796598264,570385.4780172105,2.588139589216074,8.696997995239933,4102.240835336538,2499096.9329062295,0.5383642934656119,-0.5901237984464651,20.516618620405602,68.82834607347338,1.4960453614743858,1.7024330807149832,128.86073,163.23158,-0.7929352616306856,0.08296782580267292,3.0445774,103.019875,-0.5403572677307413,-0.010436738525045008,35.668884,215.69214,0.5462212950145469,-0.22270437502944374,0.7967898,144.20909,0.39692202377874075,-0.6182564286371761,25.658335,136.64444,-0.39497573247623186,-0.8491598826873163,-14.33634,269.15912,0.40710382441308063,-1.018353550899998,26.67029,110.399704,-0.3286196791691034,-0.2883540984414452,-10.7187195,164.44011,0.42762783056062126,-0.4794544237508158,15.309246,53.53288,0.668867181752343,-0.2602417299917179,9.015952,65.37419,-0.1085578396174667,-0.9367684962460596,16.48572,43.65204,0.5910822174469957,-0.17289889951858495,-0.6103523,113.357605,0.535928987224741,-0.4189171085022334,2.242622,18.515745,0.2074267934143011,-0.3378110858730836,0.06530198317307692,0.001955551565046141,2.481340292834435,6.768586161261933,0.08781326,0.0022130443,-0.044502463032473,-1.102599801414233,2.0630546,10.411206,3.704331067980913,19.50561572307401,161.4990234375,blues,blues.00001.wav,blues.00001.wav
1494.575167693991,230597.9047073965,0.5108911089024076,-0.11921142203829138,3689.71435546875,2928327.4021666786,0.22849812877390424,-0.9484793099754838,20.428246242297202,69.64581733398329,1.5048993416213543,1.509090439351545,126.03711,357.77386,-0.4478045421089748,-0.6251073005627394,24.231964,75.71809,0.1762433464548566,-0.760917144768448,43.593597,154.3445,-0.08336587732885288,-0.8900814130397126,2.7930214,251.97067,0.19411693047503129,-1.2103948816293701,28.653349,87.264534,-0.2273976245547642,-0.307017490984169,-6.824368,55.362125,0.17601031278390641,-0.6086245341420922,26.16801,46.27553,-0.4008362294944576,0.47646767588386707,-11.072713,76.13155,0.5516934961505576,0.2446668625878683,12.613566,78.83396,-0.15308323406288393,-0.6999721262393042,-12.209972,117.23781,-0.29764671627779155,-0.42629614259137316,2.7204094,59.34485,0.09062219944820733,-0.286369045066305,2.7491555,48.230625,-0.12404362299245054,-0.6386706843768417,2.3479855,26.724031,-0.37271769829869433,-0.13815417753351333,0.03781174879807692,0.00017312491433860283,-0.38355177352965875,0.6753106499120403,0.09258585,0.0018586568,0.22226512993009917,-0.3865046666484342,1.8329448,7.61596,2.497649582690426,6.303129855821936,184.5703125,blues,blues.00001.wav,blues.00001.wav
1573.1729332034652,256465.37394083227,0.8105539781348234,0.8248247166913196,3840.529597355769,3020351.237319489,0.3042842841091936,-0.8529865175810576,20.257769849004447,72.21046536655649,1.431451266714546,1.4212149536224334,127.04974,157.11809,-0.05087540299022124,-0.5682687379168287,17.11279,225.04712,-0.02386675415539399,-0.7367651549389369,46.274616,267.34494,0.0816917277489468,-1.0086283470691288,10.107084,231.60367,-0.31195772378013825,-0.40196218034441333,22.118315,115.81028,-0.6786239383273419,0.10168697761309975,-8.058848,161.34784,0.2243551496100303,-0.965293486943744,23.800959,67.738815,-0.3218343825680294,0.0077526818711675105,-9.582613,142.5538,0.587111145707033,-0.846594074968944,16.413464,76.352104,-0.21264295758452292,0.7004733214131527,-9.817728,48.583862,-0.2916999767870598,-0.014012062249611823,-0.32851648,25.12043,-0.08452357022821308,-0.2400494337857726,2.3419108,68.76907,0.748098115568018,0.32299725148815916,5.8679605,32.280514,-0.31612131337944616,-0.6286636622811685,0.05181039663461538,0.0006408700435119268,0.9433571564233982,1.6213028468375326,0.08947128,0.0021713073,0.23784229645284924,-0.37282105228010476,2.15159,10.039032,2.3133416632768764,5.25860613092528,107.666015625,blues,blues.00001.wav,blues.00001.wav
1884.038211722182,504605.7092495251,1.0188096094355967,0.8994703644843982,4540.027418870192,3020140.386913514,0.03650592564073638,-1.2200046610866504,20.65521959183597,81.03371671864943,1.5379935204473287,1.5309778854340124,117.90969,488.8457,-0.6102282431833895,-0.49362913517708673,17.259815,215.9854,-0.6288212640803622,-0.50025345095752,34.57893,85.07611,-0.3164709228733941,0.6267010387028087,-5.181596,140.56372,0.6681374046253316,0.0012614337855372248,25.552593,59.340015,0.19786948891068531,1.2484024694737803,-9.457543,89.09107,0.09104702938605691,-0.9925159467373885,26.012835,94.43484,-0.5803117008018536,-0.09885568824841151,-12.295228,51.525105,0.33312130627572517,0.08570281201575192,17.265354,39.43009,0.38632226727591534,-0.5391673981727934,-6.971939,80.30134,-0.1557735461817495,-0.935027357488504,1.7773052,54.697506,0.014232652257302716,-0.5710477696081675,-2.4326234,46.594196,-0.49436209835101347,-0.49144265951822197,4.426706,72.7021,0.0842739127961737,-0.9606294855273458,0.07060171274038461,0.0031363879576237243,2.547750887243669,7.64415079105123,0.109821714,0.0032748787,0.871839333347166,0.22498905659001167,1.9957327,6.2183757,2.4225030155212877,7.5268331758780125,172.265625,blues,blues.00001.wav,blues.00001.wav
1669.6777415329318,237070.99753269347,0.5306962470792709,-0.3553950408936264,3982.648737980769,2427261.4205199587,0.22541487966195342,-0.855521588175431,21.97091270563681,74.29728004058906,1.4344065958327754,1.2863722935048605,127.406975,433.0072,-0.11936539270437384,-1.4079653923633968,8.35431,165.62062,0.5607493480279534,-0.06174309100293396,44.015003,321.075,-0.9501841373877747,0.7522630240960031,-3.423968,140.57845,-0.9194527180085815,0.105918240641941,18.31562,82.409645,0.24456017329459154,-0.24768554380470587,-10.476465,84.271255,-0.4859863333037628,0.3090063450554017,31.700909,35.47565,-0.6463465047198104,0.34814415324989945,-14.642859,73.99659,-0.5081401958415287,-0.20130269159585934,10.026448,60.800915,-0.19574924748858644,-0.9871762485488698,-8.763637,95.41743,-0.4469377947861539,-0.9332529881419847,-0.26235962,109.42539,-0.04854206382030336,-0.011609489800756378,-1.6950322,61.267532,-0.3508869265222158,-0.7396123715721878,4.471971,66.37733,-0.726424041769256,-0.26878494468411107,0.05913461538461538,0.0005450000988661184,1.3669465005527885,2.0893626560499,0.110379286,0.0010711993,0.14968861675268372,-0.5172106650586361,1.5948222,4.1456065,2.363810040371764,6.458526908322975,172.265625,blues,blues.00001.wav,blues.00001.wav
1378.0660447872626,209719.2635993039,0.11190206008552875,-0.7332072922993182,3199.751164362981,2075947.392097768,0.29961301551431024,-0.7503382937461436,20.153967494916984,60.097302849812046,1.5940920747209104,2.1981069926618995,148.40982,666.55786,0.5162091534581164,-1.236026976690753,4.7101893,120.17034,-0.27788082160269423,-0.6277379549580093,39.192924,50.44274,0.47024054631288115,0.39131798821799446,8.271014,241.63388,-0.08323503491744531,-0.8992016342574898,28.171103,55.65443,0.5986987287349609,1.9649367515211917,-0.72162384,129.99069,-0.06203240391199368,-1.0410386015263702,23.912035,179.8537,0.7227512050296523,-0.6641640662613497,-7.446843,84.05933,-0.10553297039823421,-0.9214751084754398,7.830258,45.321575,-0.08107317926877901,0.025043105026918866,-0.5847229,74.27429,-0.4324581633996924,-0.8994455968864425,-1.0415922,29.571264,-0.7900985009302275,0.8864543702442873,-6.0580583,48.651012,0.1001439108611893,-0.45832195177188684,1.6989253,211.6067,0.6898842082799962,-0.9150751703198017,0.047119140625,0.0004027082369877742,0.29837529616530606,-1.0617083527385773,0.09439046,0.0030362536,0.00881205416728011,-0.8344914006498123,2.0446706,8.95979,1.8329273860886224,2.300281025109501,66.25600961538461,blues,blues.00001.wav,blues.00001.wav
